Now,Wed Sep 17 2025 21:41:20 GMT+0800 (Philippine Standard Time),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
368,🦋,kimberlyclaireee,https://www.tiktok.com/@kimberlyclaireee,ewan,5-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7608d5203e8417151520948366ece8d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cf046403&x-expires=1758200400&x-signature=KcNVZiZlTnOnp5%2B070K%2B6Fs6VX8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
369,mel.4252,mel.4252,https://www.tiktok.com/@mel.4252,grabe kayo🥺,7-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ca02ebbf96ae7dfd15527f5e7d9193e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=095e27ca&x-expires=1758200400&x-signature=vMa%2BiWzsfz4i%2BuI6PbwvoBZvVdA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
370,gel🌸,angelmay963,https://www.tiktok.com/@angelmay963,we dinga,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/42c6b134652f7400d61fe3a9e7fda673~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8dd34d79&x-expires=1758200400&x-signature=V9V849%2Bt9UUptEEEh4u3dqIwfMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
371,Worlds mean to survive,araykohpohehe,https://www.tiktok.com/@araykohpohehe,Crocs?,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/16b47ad0df59c614cd16702747aeb94a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6fb0786b&x-expires=1758200400&x-signature=1wSFYIBfoy3L4V5B2bUCYH%2BDQWk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
372,jericsilao,jericsilao,https://www.tiktok.com/@jericsilao,pls pls pls... he seems like a promising man,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d8e71eeba1366bed77d9343344336e2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c77eecca&x-expires=1758200400&x-signature=8FNEAafZt0y3vUsufZg1i4cwFCc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
373,Daddy's Girl,jigs.garcia3,https://www.tiktok.com/@jigs.garcia3,correct,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7362379824142712838~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5cb3ef6f&x-expires=1758200400&x-signature=3b%2B8LLH881RUrkpm9jGnUaaJgQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
374,Mommy yow | 🧿,momyoui,https://www.tiktok.com/@momyoui,Wee ?,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/81f42a19a37ad309b203e17a07662a52~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c19f49ec&x-expires=1758200400&x-signature=6jHdFDmG%2Fu3hMCev8u7riRRvxqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
375,GCODE,gcodd,https://www.tiktok.com/@gcodd,Nasa beer house mga contractor at dpwh,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7266576109628555306~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cde48bbc&x-expires=1758200400&x-signature=YoAo9b0n5uFBjhFzJJsMeSd%2FJ50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
376,Kuya bam tv,kuyabamtvvlog,https://www.tiktok.com/@kuyabamtvvlog,nadamay pa ang alaga ko Pato 😅wag gnun boss 😅,4-9-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/080d12c189507332f3ca788d97697bd7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=17866322&x-expires=1758200400&x-signature=U5H5mgCtWlvBsRgc6Zv7ehwaAJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
377,ETHEL,heyitsswethel,https://www.tiktok.com/@heyitsswethel,love supporting small content creators,4-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f291c886408a782e58d24a3680dbe83f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f691559d&x-expires=1758200400&x-signature=AqB0vgOjGmVBNMvQHBcxWJgMyTE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
378,Magy,latmarj,https://www.tiktok.com/@latmarj,Sana nga may managot sa nga nangyayari,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aa9c3f2f2ced5532a4ea35fd70ce95c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff1d004d&x-expires=1758200400&x-signature=8PC%2Bpz8DLOf0cj%2FHQa27Qsrv0AY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
379,Gai Ikari,gaiikari,https://www.tiktok.com/@gaiikari,The Politicians and Contractors,5-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b093bd0b218e496b9af15321446dd0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=26afcc84&x-expires=1758200400&x-signature=QpBGTtaU3xctFwAWWzdkwPPF7P8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
380,🍋,lms_ftchq,https://www.tiktok.com/@lms_ftchq,magiging memes nanaman to😭,5-9-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/13a4ba66d6c8f924eaf70ce566e27dcc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2824c854&x-expires=1758200400&x-signature=bPz0pY0B8DKTFUcgJn5OmnCEV%2F4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
381,Duch𓆩ᥫ᭡𓆪,iamduch,https://www.tiktok.com/@iamduch,naiiyak siya,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8507dd94f95b72b4aba5b54de21126de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=854300a6&x-expires=1758200400&x-signature=gXICQ3BuE0TSO%2F7zUEnUwjJ6jF0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
382,@michaelpolenio939,poleniomichael,https://www.tiktok.com/@poleniomichael,weee,5-9-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7169596189792206875~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c291cc38&x-expires=1758200400&x-signature=kGKRYRyjSA7l7IynWujiHUtAw1c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
383,NVtaps,nvtapss,https://www.tiktok.com/@nvtapss,Retweet!,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a180333793d573284ad8c2576693f5a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=72fc886d&x-expires=1758200400&x-signature=BwLpedKRdOs%2B9LbUutHOy9MPrI0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
384,Weng's Portal,wenggonzales16,https://www.tiktok.com/@wenggonzales16,korek,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eb250bf62d92bafc984898bac370055f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4ef5d46&x-expires=1758200400&x-signature=AH6BIJhmzn0Q1J5TP%2BlHKan0sTo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
385,Hilot Therapeutic Massage,domingobernal,https://www.tiktok.com/@domingobernal,Bulacan nanaman?,5-9-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/73cd8b88ff30f408e430405ea74de2a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b2833c33&x-expires=1758200400&x-signature=oQez8IQJ6e1YRzDFdqy7f8DVLG4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
386,エヴェリン🇵🇭🇯🇵,rin_chan11,https://www.tiktok.com/@rin_chan11,i agree,4-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/44ce66bfe66fe7e565b00dbf27c0c52e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c370df87&x-expires=1758200400&x-signature=NtS8B%2BI2oS75Cg4TA6iOuzt3S8o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
387,ロレン🦋,hyena740,https://www.tiktok.com/@hyena740,kya pla lagi baha sa bulacan,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/08edeec8fa30ba6d77049cb7522fc793~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dc6c2953&x-expires=1758200400&x-signature=QtypEF5DQuq1kBKM%2F1wzvyC9Nfc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
388,extra cheesy🧀🧀🧀,zmat.yocam,https://www.tiktok.com/@zmat.yocam,weh,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bbc3508b867affd2c92688c47d0fcc28~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=26bbb280&x-expires=1758200400&x-signature=csxtCb5KKB6lIPxy62YbWhcYBfk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
389,FindsByJoey,findsbyjoey,https://www.tiktok.com/@findsbyjoey,hahaha,7-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/54bf861d16d7cd8d4bef8db575503e94~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a38d5cd4&x-expires=1758200400&x-signature=za5V%2FsqnYCVvSd2IfG5dTb3yxL0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
390,micah,mcshop49,https://www.tiktok.com/@mcshop49,ang lala😭,4-9-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7da42121e39b1a9839df46a461a88e17~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=91aa2504&x-expires=1758200400&x-signature=jvmgARwnEF1%2BQlq1GVBPVrJ8Pb8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
391,Paula Nicole Catipay,paula.mulan,https://www.tiktok.com/@paula.mulan,tsk 🥺,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e3657d9f117814a6c51469515cc2e9be~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c370b89&x-expires=1758200400&x-signature=DlkLk285ZCTUKWkWLHZ2xWHmUMc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
392,kupal me 😂,botoys01tu,https://www.tiktok.com/@botoys01tu,pare pareho lang naman kayo kung walang social medya walang action yang flood control project hoyyyy maawa kayo sa mga pilipino,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8c0ae525775160cacc846d179dc57fde~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8f488447&x-expires=1758200400&x-signature=e8m2VFbnqIjdlt5Oew0Xgqq7%2BpU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
393,zhelavellano,zhelavellano,https://www.tiktok.com/@zhelavellano,panu kung si romualdez ang pasimuno niyan tahimik.un eh cia may hawak ng budget,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7333444358298927105~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=663b8e31&x-expires=1758200400&x-signature=kSnr4pARxLf4WEeHCy7vUB6ZoLE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
394,r0bertsantos,r0bertsantos,https://www.tiktok.com/@r0bertsantos,"Sugurin nyo po mga Bahay nila Abante, Joel Villanueva, Sarah Discaya, Zaldy Co, Garin, Romualdez, Escudero #peoplepower3",4-9-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/55ac03f548d1e42c4f90da3ae720cba2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c93173d4&x-expires=1758200400&x-signature=Hw%2Fym4caz1DKxg8J4Bxf4tqA8SA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
395,🐾🐼ïTšMËB,orangelemonade6,https://www.tiktok.com/@orangelemonade6,Makukulong Ang mga contractor eh pano mga congressman lusot eh di ganun parin Tuloy Ang ligaya palit contractor lang unit.,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7326631963341946882~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76d99566&x-expires=1758200400&x-signature=a488c7ivFODiAYES6AJOaF3jikM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
396,marea 🍒,beiaa.aaaa,https://www.tiktok.com/@beiaa.aaaa,nakaka insulto lang na tayong mga Pilipino di matigil sa pagbabayad ng tax tapos itong mga flood control projects di man lang masiguro ng gobyerno kung nagagawa nga ba talaga?! pinasok nila 'yang trabaho nila na 'yan tapos ganito lang? SOBRANG UNFAIR,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/db3096556b239879cef2e1dd0f9b7ce2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f04dccfb&x-expires=1758200400&x-signature=6hmiKja33NcqWxhcym1iXFVbDis%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
397,bikeyahero,bikeyahero,https://www.tiktok.com/@bikeyahero,tama po yan idol Dizon pasyalan mo isa isa. ang mga project ng flood control,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4355e5c883eff97b57f3062f11a62a18~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ee189ae&x-expires=1758200400&x-signature=44PNdeHVAZ7t9DdM5g8g%2Bno%2FvWs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
398,🎀,erchhhhnna,https://www.tiktok.com/@erchhhhnna,‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️‼️FLOOD CONTROL ‼️,5-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8bb88b543b1cb40eee203ee6d4840d64~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c17871dc&x-expires=1758200400&x-signature=NVeQS8e0cv%2BrNe77EnKzxSQZtAU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
399,Linpasaway Rodeo,linpasawayrodeo,https://www.tiktok.com/@linpasawayrodeo,Sana totoo yong mag sinasabi Mrs Vince dizon at hindi ka bayaran kagaya nag iba,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3051ba2dd9d04c6190fba8143bdca8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ca6837c&x-expires=1758200400&x-signature=45oJqu3JuT6k1oC%2B8qgys5V2UEM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
400,Pareng Migz,miguel.romero609,https://www.tiktok.com/@miguel.romero609,Dami dito sa Bulacan litral na Lubakan sana imbistigahan din buong bulacan hindi lang sa flood control kondi sa kalsada din 😅,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d28bed0c881dc89aca606c5566a73b25~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4ea819cd&x-expires=1758200400&x-signature=vd5%2F1uIkaQ0Ewnbcb04fTQV44T8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
401,leah knowles,leah.knowles7,https://www.tiktok.com/@leah.knowles7,dapat zero ba talaga budget sa gobyerno,5-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/91e320f804814a4d9ee585939d3b16e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6b309e43&x-expires=1758200400&x-signature=kwbxvka1qpfXum9E%2FAk5b8s8cKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
402,Batman,batmaan546,https://www.tiktok.com/@batmaan546,"LET THE PEOPLE KNOW ‼️‼️WE ARE STARTING PEOPLE POWER 3 AT SEPTEMBER 13. WE DO NOT WANT CORRUPTION ANYMORE. WE FINALLY OPENED OUR EYES. FELLOW FILIPINOS, PLEASE GATHER AT EDSA, QUEZON CITY ON SEPTEMBER 13. LETS SHOW WHAT WE DESERVE. PLEASE SPREAD THIS AWARENESS AND SO THAT MANY PEOPLE CAN ATTEND AND BE INFORMED WITH THIS!!! BRING SIGNS AND POSTERS ABOUT THE ONGOING CORRUPTION. PEOPLE POWER BRINGS MORE CONTRIBUTIONS THAN U THINK IT DOES! TOGETHER, WE GATHER‼️‼️‼️",5-9-2025,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e7eb0e4331eae599e6ffd3651628f17~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e64f2e4c&x-expires=1758200400&x-signature=FPiUJEu%2FMsSMC8VBJS%2BIsQUa7bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
403,jayr cariaga,jayr.cariaga,https://www.tiktok.com/@jayr.cariaga,isa ka din,4-9-2025,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c2fa36&x-expires=1758200400&x-signature=8yf7QyhXYr0MvwqFbRoo3l2bPgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
404,mika,mikokaki,https://www.tiktok.com/@mikokaki,BAT MAY ACTING?,4-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ee6e39394c457f62080d2521f6ebef43~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=067393b4&x-expires=1758200400&x-signature=6UHvPo%2FMQXeuz39x5SJ8TlJk6Ro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
405,{(N♥️N♥️N♥️)},hunters746,https://www.tiktok.com/@hunters746,🤣🤣🤣🤣🤣,8-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/67fc50b48bb57d58cd44e2e0eabf43eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=973af52f&x-expires=1758200400&x-signature=%2FX6or%2BbNDKd6HLgoULFWz%2BkiSGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
406,1922 stannie,1922.stannie,https://www.tiktok.com/@1922.stannie,NEVER FORGET,7-9-2025,0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/84b23f0b1b9afc47d91fb7fa90f41af2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b0d55932&x-expires=1758200400&x-signature=vH96cxyZgo3lxsVC2bosqZHMPVY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
407,DarylJohn0626,daryljohn0626,https://www.tiktok.com/@daryljohn0626,,6-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8c4864b02da58496be134ea725150865~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b44487a1&x-expires=1758200400&x-signature=sDyVT%2F71juSkIqo8UdNvD1m7iqE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
408,MusiCTrenD,musictrend19,https://www.tiktok.com/@musictrend19,stop paying taxes. let government officials feel it,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9eba716068492c6544b713787e6e30e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f9d7e30&x-expires=1758200400&x-signature=l5CY6OjTof9Ncx88bALZAKO1M7U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
409,traveldguy,traveldguy,https://www.tiktok.com/@traveldguy,Naku Vince wala pong makukulong kasi kakalabanin nio si bbm at mga tongressman nya,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5323551ae57e9937c32c36ce4728efa7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9d2badf5&x-expires=1758200400&x-signature=%2BH65K9L7%2FjffYiyIB9FL55onbZ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
410,@tsuu,tsuu0900,https://www.tiktok.com/@tsuu0900,@blueming74 sa inyo toh sis?,7-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a3e57bc2f321053eb65f768652bceafe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=27c49792&x-expires=1758200400&x-signature=Vvb7HKc4uvY4SyIZnDhLco6IbQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,1
411,Blue,blueming74,https://www.tiktok.com/@blueming74,oo lala,7-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c35b0c43a8b2ff7ce5bb40e0009d41d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3bde2a54&x-expires=1758200400&x-signature=d2fPrHOPWue5XK%2FV1IT7KWDDT6I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,@tsuu,0
412,مارياروث,alipin_ng_salapi_,https://www.tiktok.com/@alipin_ng_salapi_,@蘇西🇵🇭🇸🇦🇼🇸,5-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9eadc86d0980bbeabe2e54d3b7632ac3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=46bc7c95&x-expires=1758200400&x-signature=GSaYi0sYKa%2FJUx1yglDIG8s3Y0A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
413,Jet,jetdototv,https://www.tiktok.com/@jetdototv,@Acel,5-9-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0b8d002800987d1f181d740991c8479~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bfd2ddc1&x-expires=1758200400&x-signature=MmPtnj3jWfz7KL%2Fn8%2BN2HUut0j8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
414,Prince Bryannnzzzzz,bryannnzzzzz,https://www.tiktok.com/@bryannnzzzzz,🥰🥰🥰,4-9-2025,1,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/abdec6ccdee71041105ca3ec437dbc03~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=95c74753&x-expires=1758200400&x-signature=8L3FKQ8vikqfZ0OQArCCTitqBpQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
415,Clarence🫶🏻,xstrawberryzzzz,https://www.tiktok.com/@xstrawberryzzzz,😬😬😬,4-9-2025,1,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7151046012180807707~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d09c028d&x-expires=1758200400&x-signature=GTZ0leD7nHBvea7kMJqELg82agE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
416,Kleinebatchie Rae,kleinebatchierae,https://www.tiktok.com/@kleinebatchierae,hindi ba sila ngtataka kung may flood control na ginawa bakit binabaha pa rin ang pilipinas... dapt noon pa ni check na nila. un mga ginagawang flood control..,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f85fc9413a5e1a5185d7862020babe80~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=59c61703&x-expires=1758200400&x-signature=rua06Z%2B2Os33tKFppOtIUnXlzNo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
417,Marj スソノ,marjcruz7,https://www.tiktok.com/@marjcruz7,Saludo Po Vince !!!!!,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0467d126b0f9e60ae49bcdab0c372a22~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=80375f8f&x-expires=1758200400&x-signature=UFxkP9unEgw5ldLeyGlp4KpgW5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
418,miaabez3,miaabez3,https://www.tiktok.com/@miaabez3,BBM-Romualdez-Co=evil trio.,5-9-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4f16cfa072ea889bbcde805372b4f24f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18082d2a&x-expires=1758200400&x-signature=5uE4ifiitFASiZ9oJH19RwhvNPg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
419,로달린🇵🇭,rodalynvelascoheo,https://www.tiktok.com/@rodalynvelascoheo,si romualdez dapat investigahan jan,5-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/93d2d93b208db354eb8567a7c8988066~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b188c6a4&x-expires=1758200400&x-signature=acVGQFj0wnKO7B9X1YS%2FCBvS%2F0Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
