Now,Wed Sep 17 2025 21:56:32 GMT+0800 (Philippine Standard Time),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
424,rainey🖤,raineeyyyyyyyyy,https://www.tiktok.com/@raineeyyyyyyyyy,yung construction nga ba ang problema or DPWH?,21-8-2025,36,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/14a9510a1a0eb0be0330e3749852520c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=982efc63&x-expires=1758200400&x-signature=rrWzttUjhGw%2F9Fg9UCmIFN1eJqo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,4
425,Ninjaneer,ninja_neer,https://www.tiktok.com/@ninja_neer,DPWH dahil di yan makakasingil kung di ilalakad ng DPWH,24-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9de53c5d05072a1858074d3e5311eded~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0a948c9f&x-expires=1758200400&x-signature=%2FMzpZ92tbk1xd5uJnMPqJwBxcZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,rainey🖤,0
426,marinarapo592,marinarapo592,https://www.tiktok.com/@marinarapo592,both cempre may pera na gagawin nalang bakit hindi pa nagawa??anong kulang???,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/429ac09d56edbff199b3e9ca5184341e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=afe1c435&x-expires=1758200400&x-signature=1GIFyAmw6rikmRdxlaGbcF1iqac%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,rainey🖤,0
427,rainey🖤,raineeyyyyyyyyy,https://www.tiktok.com/@raineeyyyyyyyyy,an daming issues ng DPWH kaya nakakaduda na sila fr,21-8-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/14a9510a1a0eb0be0330e3749852520c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=982efc63&x-expires=1758200400&x-signature=rrWzttUjhGw%2F9Fg9UCmIFN1eJqo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,rainey🖤,0
428,Prince Gabriel Alexander 13,prince.gabriel.al7,https://www.tiktok.com/@prince.gabriel.al7,😝,23-8-2025,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2ba090d43fabe5cadd163fd000e2948d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5e058f0e&x-expires=1758200400&x-signature=jJhiWc5tyqTshjvFc5VYCEqXxSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,rainey🖤,0
429,skibidi,princessangtondo,https://www.tiktok.com/@princessangtondo,55 mil = Rolls Royce ni Sarah Discaya,27-8-2025,8,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8071cb3c3c6aa9690732a1d4e6e7ab86~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e38d6b30&x-expires=1758200400&x-signature=twJ54ARzyrRmiX1sfn6lL7htTco%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,0
430,user5937954209357,user5937954209357,https://www.tiktok.com/@user5937954209357,"Pg dineclare na complete, may inspection and acceptance yan prior sa approval. Pag hindi complete, hindi dapat bayaran. So sino may kasalanan?😅",21-8-2025,71,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c2fa36&x-expires=1758200400&x-signature=8yf7QyhXYr0MvwqFbRoo3l2bPgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,6
431,gray lee,rheymanansalaillustrisi0,https://www.tiktok.com/@rheymanansalaillustrisi0,kaya nga pati DPWH na nag inspection nyan kasama sa kasuhan pati ang nag approved sa project na yan,21-8-2025,30,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6b9eb3be5b40f440f6a5b556d531544e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba6ee605&x-expires=1758200400&x-signature=Qqlv5wQwUBs55D%2FcZ9aqHRS1wEs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,user5937954209357,0
432,romz,romen_11,https://www.tiktok.com/@romen_11,Sound fishy nga eh,21-8-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f09e8c894ee26020396116b90d36d901~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2512910&x-expires=1758200400&x-signature=LcpqZUuUGAWxZbslvNXlB1fHLJY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,user5937954209357,0
433,Mae Cajilig Tongol,maecajiligtongol,https://www.tiktok.com/@maecajiligtongol,panagutin nyo kung sino nakalagay na mga politiko Jan di lahat sa president nyo isisi,21-8-2025,10,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7332288912976510983~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee719f6e&x-expires=1758200400&x-signature=SYbI4tWQPN76sDBmjZyu2wDdSjo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,user5937954209357,0
434,user5937954209357,user5937954209357,https://www.tiktok.com/@user5937954209357,Saan po sa binanggit na sinisisi sa Pangulo?😅😂,22-8-2025,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c2fa36&x-expires=1758200400&x-signature=8yf7QyhXYr0MvwqFbRoo3l2bPgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,user5937954209357,0
435,A L V I N,888alvin888,https://www.tiktok.com/@888alvin888,"madaming may kasalanan jan, malaking conspirancy to corrupt",21-8-2025,9,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/72aad1c6e288d6ae4bd5eec347790671~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2ff8d28e&x-expires=1758200400&x-signature=Jseg%2Bf0EVS6gTXjAzbc9jxaDX9g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,user5937954209357,0
436,mandithegreat,mandithegreat,https://www.tiktok.com/@mandithegreat,Kamusta naman kontrata sa Davao ng mga kamag anak ni Bong Ga Go,21-8-2025,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2cc6f3ab581d9ee0c8df8a32d8cb3e4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=91732c22&x-expires=1758200400&x-signature=1ho0o54HxfPz5Sx%2FFSxBOq%2BPvuo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,user5937954209357,0
437,Daewang Debi Mama,hyoriteng8,https://www.tiktok.com/@hyoriteng8,"Not a fan but he deserves the credit for trying to do what is right. May you be guided with clear conscience and an aim to do right the Filipino people, Mr. President.",20-8-2025,5895,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a6c80938dab43cbbf73d44429e79a0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6645b2a&x-expires=1758200400&x-signature=S%2Fbu8paFeifkjgWtG6u2PaXaJv8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,10
438,serendipity,iluvenhabts,https://www.tiktok.com/@iluvenhabts,real. Diko yan binoto pero in fairness talaga sa kanya kumikilos Siya.,21-8-2025,223,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3539cdd6f0b874b1819661e176315266~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f664b4c7&x-expires=1758200400&x-signature=8CJEnPniv2yfBzsXyKay1R7Sfcg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
439,🦭,victoriantonio,https://www.tiktok.com/@victoriantonio,Same. Si Leni binoto ko but im giving him credit for this.,21-8-2025,187,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e583301ec19c17907bf835fadfa3953~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=31cde4f0&x-expires=1758200400&x-signature=lQk%2FJyHHQV4uxOZGAPgTaoiewT4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
440,Miggy Mango,randoms5123,https://www.tiktok.com/@randoms5123,pero dahil sa mga kurakot na nasa baba Siya Padin sinisisi nang mga tao,21-8-2025,79,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/84d51fc2d847fa9298fe0a47c857e537~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e23f437d&x-expires=1758200400&x-signature=wRTCREfh8XsS3S2WMMcCqCyi67o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
441,L H I Z A🥀,lhizapoot,https://www.tiktok.com/@lhizapoot,Trueeee. naaawa na rin ako sa mga taong puro sisi sa President. 😅 Kaya nga di na ako nagtatataka kung lahat ng problema sa Pilipinas ay isinisisi sa President eh😅,21-8-2025,22,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/35e2d795d35d43ac6c3098ffe0448c1d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=20b9a4c4&x-expires=1758200400&x-signature=fh4OFtdUqA%2FPUGtENMZRLklI8v8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
442,Pump R-InZanity,pump.rinzanity,https://www.tiktok.com/@pump.rinzanity,"Kahit si Ma'am Leni actually napraise si Mr.Pres dahil kumikilos siya, not only was he good at communicating with the other countries, but he pays attention to his projects along with making long term plans that benefits the philippines. Sadly di makikita ng mga basher yan since nasasabotage ng senate tsaka ni lustay",22-8-2025,51,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ccfb65925e1909649f852ec95ff093db~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=86de4b7e&x-expires=1758200400&x-signature=tmwubI2xPSmlH7KrMAMLysU%2BJEY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
443,Pump R-InZanity,pump.rinzanity,https://www.tiktok.com/@pump.rinzanity,Lustay lustay lustay the explorer ✨,22-8-2025,6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ccfb65925e1909649f852ec95ff093db~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=86de4b7e&x-expires=1758200400&x-signature=tmwubI2xPSmlH7KrMAMLysU%2BJEY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
444,Clyne Fetalco,clynemomile,https://www.tiktok.com/@clynemomile,"Yup, this is what we should do talaga give credit where credit where credit is due! it's nice to see him doing his job tama yan pag trabaho mo gawin mo!",23-8-2025,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fcb8896f353412031b2c4aa0f73fbc5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ab140385&x-expires=1758200400&x-signature=mrol%2Fzpa7IhY2o2b44jkKjPqQl4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
445,user1242070256791,user1242070256791,https://www.tiktok.com/@user1242070256791,Yes!!,21-8-2025,13,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7327580548045406210~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bc3bd09c&x-expires=1758200400&x-signature=rFKLFJzrV7puBUEG2rHFwc8ll2I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
446,_dsj19,_dsj19,https://www.tiktok.com/@_dsj19,"Yup. If nakakabuti sa Pilipinas, kung magbebenefit Pinoy sige go! Give credit",22-8-2025,11,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c2fa36&x-expires=1758200400&x-signature=8yf7QyhXYr0MvwqFbRoo3l2bPgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
447,Micah Vijungco,themicahvijungco,https://www.tiktok.com/@themicahvijungco,"finally, akala ko ako lang! Give credit when it’s due ung iba ksi kahit anong gawin kahit maganda pa puro galit nalang e wla ng ggwing tama si bbm. Leni ako pro pag tama naman gngawa, icommend naman wag puro batikos",22-8-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/549b478f5579ddedb219f297593aba0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=206edbec&x-expires=1758200400&x-signature=EmdpTjMDCHzMV087R8IyPMGGGnM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Daewang Debi Mama,0
448,Pacific Wanderer,pacificwanderer101,https://www.tiktok.com/@pacificwanderer101,Marcos admin naman yung mga projects nayan infact pinagmalaki na nya yan na 5500 flood control projects daw na fully functional tapos ngayon nagtuturo na sya.,20-8-2025,18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1038339882eb73ab55e0d3e78c1b6ae2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=897db2a2&x-expires=1758200400&x-signature=4mDkFaXXMAcrb%2B0QTvIFG6kDTcY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,3
449,♥️♥️Aiden♥️♥️,animeanime5818,https://www.tiktok.com/@animeanime5818,8080 ka. sya nga nag bulgar ng mga anomalya. ky digong nalaman mo?,21-8-2025,53,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/28d1af30fdd9065308073f63a16e5cb9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eb12642c&x-expires=1758200400&x-signature=Kdy%2BE3xkUuAF85IivaNHPTAFQow%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pacific Wanderer,0
450,♡bebelicious629♡,bebelicious629,https://www.tiktok.com/@bebelicious629,iba yung nagtuturo sa nagiimbestiga jusmiyo,21-8-2025,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f2068932b1818207aa8f4a8939e358f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee86fac1&x-expires=1758200400&x-signature=t9m980wqbC0qybRFhiysH%2FqAD84%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pacific Wanderer,0
451,Micos,micos188,https://www.tiktok.com/@micos188,icpin mo 5500 flood control tapus ichecheck nia daily. 1 flood control per day . sa tingin mo ilng taon nia matatapus un?,21-8-2025,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7346161059633790984~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7d4e2929&x-expires=1758200400&x-signature=gc1HEJxWEKbd%2FrW9Pmmz3a2ayqc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Pacific Wanderer,0
452,Paulo,paulobalictar,https://www.tiktok.com/@paulobalictar,Hindi halata sa mukha niya na Galit siya,20-8-2025,17,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e6a0a74a4ceb4e5a2074ccb0b31047af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8eb70831&x-expires=1758200400&x-signature=rlSfgBEQzBl%2BoibcNNr08vhhsi4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,12
453,Xengheyung,mysterymjj,https://www.tiktok.com/@mysterymjj,syempre nag proprocess dahil naka vid,1-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ab0d62640bc2aa1cfd04bd51d2bca830~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5e6a3dfc&x-expires=1758200400&x-signature=%2BhjKXJ%2Fzq7nhkXDOOkVfjan0B%2B8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
454,taurus,vanaana01,https://www.tiktok.com/@vanaana01,pano ba dapat?,28-8-2025,0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a3e17a6ce4f2331d31010c8bcbc2a75~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a72d903&x-expires=1758200400&x-signature=4R1eMs5GH3dh0Bchnk0nkqyMVTQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
455,️,sfq.jennifercheck,https://www.tiktok.com/@sfq.jennifercheck,Di naman yan katulad ng DDS nag tantrums sa humba 😳,20-8-2025,33,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e4a9cf92f993d63754ec9a49f6038ba1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c68b77e0&x-expires=1758200400&x-signature=IgCPOlko3E16KA2IeDhm3Y3G4DA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
456,Maryel Onlaynseler,maryhel188,https://www.tiktok.com/@maryhel188,Guato mo magwala eh noh 😂,22-8-2025,7,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7334817012658470914~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3f058998&x-expires=1758200400&x-signature=H4E0Ww0PdykXUDArYNQceaTPzdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
457,Paulo,paulobalictar,https://www.tiktok.com/@paulobalictar,sympre para kapanipaniwala namn,22-8-2025,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e6a0a74a4ceb4e5a2074ccb0b31047af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8eb70831&x-expires=1758200400&x-signature=rlSfgBEQzBl%2BoibcNNr08vhhsi4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
458,Kaye,kmbrly923,https://www.tiktok.com/@kmbrly923,Ano gusto mo mag wala sya dyan??,2-9-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/97103e5e461e5261b7464faa902a2275~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f212b392&x-expires=1758200400&x-signature=VYdFxZjWVCFdmixICDhXCuEvpVg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
459,Jayne 🎀,itsja_yne,https://www.tiktok.com/@itsja_yne,gusto mo ba magwala sya? laro ka 😂,30-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aca63bc37e18350004a0bf1ae014a303~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2edd682f&x-expires=1758200400&x-signature=MHuVm0Ox3mbDSFC8G47pevH6EcY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
460,Belle,bellegacelos,https://www.tiktok.com/@bellegacelos,kailangan ba mamula Yung Mukha nya kakasigaw??,28-8-2025,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0c2fa36&x-expires=1758200400&x-signature=8yf7QyhXYr0MvwqFbRoo3l2bPgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
461,Eomma11,agharache,https://www.tiktok.com/@agharache,Level headed kasi ang PBBM. Hindi siya warshock tungaw,27-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a6e06c53d067d12d0de84f164a5aa122~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4dbf6c1e&x-expires=1758200400&x-signature=EKk400qmroQN3G%2F7shr7Jcs4eJM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
462,Paulo,paulobalictar,https://www.tiktok.com/@paulobalictar,sungaw lng,27-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e6a0a74a4ceb4e5a2074ccb0b31047af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8eb70831&x-expires=1758200400&x-signature=rlSfgBEQzBl%2BoibcNNr08vhhsi4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
463,Analiza Canon,analizacanon976,https://www.tiktok.com/@analizacanon976,"anu gusto mo makita ,umuusok mukha nya s galit ??",25-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7712555508e315f661491e565a8bed11~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=570e5356&x-expires=1758200400&x-signature=Gdf4eMCuEqgmD9j9mdp%2B4E4%2BPYU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
464,Paulo,paulobalictar,https://www.tiktok.com/@paulobalictar,dapat nga umaapoy eh,25-8-2025,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e6a0a74a4ceb4e5a2074ccb0b31047af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8eb70831&x-expires=1758200400&x-signature=rlSfgBEQzBl%2BoibcNNr08vhhsi4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,Paulo,0
465,ᴠʜᴇɴ,vng_bsgn16,https://www.tiktok.com/@vng_bsgn16,kung si prrd yan. di yan tatawa dyan.,21-8-2025,28,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/53bb3d9565359b1d354297465c123b48~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a5b81633&x-expires=1758200400&x-signature=ZbmoXazHYyeGSKg%2BCkfTPsA0bZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,7
466,Marcuz Anthony,marcuzfishing,https://www.tiktok.com/@marcuzfishing,yung panahon ni prrd yung 1km na kalsada dito sa Catanduanes inabot ng halos 3yrs bago matapos tapos after 3months bako bako na sa ogbong viga Catanduanes kahit I check niyo pa,21-8-2025,73,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddde6e879e0794d29c4db145c3017fd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e597520&x-expires=1758200400&x-signature=6oJQCwPPGG1A2%2BS4RdHPueyEs08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ᴠʜᴇɴ,0
467,Marcuz Anthony,marcuzfishing,https://www.tiktok.com/@marcuzfishing,at marami pang iba dito sa Catanduanes sana noon pa lang nag inspection rin siya,21-8-2025,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddde6e879e0794d29c4db145c3017fd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e597520&x-expires=1758200400&x-signature=6oJQCwPPGG1A2%2BS4RdHPueyEs08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ᴠʜᴇɴ,0
468,Joysee,mschoi8,https://www.tiktok.com/@mschoi8,dapat po kay Zaldy Co nyo itanong.😅,22-8-2025,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b55ce2d8e76dc92da67ef3ece8f8a81~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9dfbd666&x-expires=1758200400&x-signature=rvZsHOsmic3mFR76gFQA6U%2FPvnU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ᴠʜᴇɴ,0
469,Bryan Almiranez,bryanbackyard,https://www.tiktok.com/@bryanbackyard,ano ba ambag catanduanes😂😂😂,22-8-2025,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c5d6501c7c74e44abd5d3f1bc499a1d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8dea7b9b&x-expires=1758200400&x-signature=0G4%2FV4RftQhPuHKo7he2%2FTUqBnc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ᴠʜᴇɴ,0
470,Vineeeruuu,celestial.vine,https://www.tiktok.com/@celestial.vine,ano muna ambag mo sa lipunan?,22-8-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7387711435835703329~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dba433b1&x-expires=1758200400&x-signature=Eua%2FTEqQ5GAxpT%2FHtGoQOdDdB4s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ᴠʜᴇɴ,0
471,Marcuz Anthony,marcuzfishing,https://www.tiktok.com/@marcuzfishing,boss aralin mo ang sangay ng government kung sino sinong department ang may hawak ng project at sino nag approve at nagbibigay ng clearance bago matapos ang project?,22-8-2025,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddde6e879e0794d29c4db145c3017fd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e597520&x-expires=1758200400&x-signature=6oJQCwPPGG1A2%2BS4RdHPueyEs08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ᴠʜᴇɴ,0
472,炎ヶし ᴺʸˣ,kurosora546,https://www.tiktok.com/@kurosora546,ahh yun bang kabaro ni leni na namamahala dyan? 😂,22-8-2025,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/273a084a041d758109566348a48df5b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b0ef7a46&x-expires=1758200400&x-signature=GK%2BmvjpzKpmTmXBiV34RTC%2F%2B53s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yes,ᴠʜᴇɴ,0
473,Pisces King 👑,pisceskingg,https://www.tiktok.com/@pisceskingg,Kunware na shock sya 🫣,22-8-2025,58,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/124ef513b83e68f747c2ce37bdf1f09a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9f155637&x-expires=1758200400&x-signature=E1ioqDEnKIt%2Bwu1lKJWVelKAKgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,No,---,9
